,Id,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,label,time_tz_corr,time,weekdays_tz_corr,weekdays,seconds,zero_sec
8473,8473,"Fri, 25 Oct 2019 06:52:26 +0000",academia-mail,com,0,0,multipart/alternative,1,13,1,1,82,33051,3,24746,24746,4,4,24746,0
8474,8474,"Mon, 18 Nov 2019 11:07:22 +0000",academia-mail,com,0,0,multipart/alternative,2,15,0,0,108,41415,3,40042,40042,0,0,40042,0
8475,8475,"Wed, 18 May 2016 11:12:37 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,104,0,0,123,84963,1,65557,40357,2,2,40357,0
8476,8476,"Fri, 21 Jun 2019 09:01:45 +0000",google,com,0,0,multipart/alternative,2,12,0,0,33,3247,0,32505,32505,4,4,32505,0
8477,8477,"Tue, 9 Jan 2018 13:31:10 +0000",redwolf,in,0,0,multipart/alternative,6,23,1,0,46,5321,3,48670,48670,1,1,48670,0
8478,8478,"Tue, 3 May 2016 17:11:19 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,30,82,0,0,98,93580,1,61879,61879,1,1,61879,0
8479,8479,"Sun, 28 Jan 2018 12:24:18 +0000 (UTC)",udacity,com,0,0,multipart/alternative,23,50,0,0,37,72022,3,44658,44658,6,6,44658,0
8480,8480,"Fri, 31 Mar 2017 15:11:29 +0000",twitter,com,0,0,multipart/alternative,7,51,0,1,43,33806,1,54689,54689,4,4,54689,0
8481,8481,"Wed, 30 Nov 2016 12:18:27 +0530",iiitd,ac.in,3,0,multipart/alternative,0,1,1,0,45,3177,2,24507,44307,2,2,44307,0
8482,8482,"Fri, 07 Apr 2017 14:11:33 +0000",youtube,com,0,0,multipart/alternative,28,137,1,0,82,87363,1,51093,51093,4,4,51093,0
8483,8483,"Sun, 10 Jan 2016 01:27:24 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,26865,0,5244,5244,6,6,5244,0
8484,8484,"Mon, 24 Sep 2018 14:41:02 +0000",discuss,pytorch.org,0,0,multipart/alternative,49,104,0,0,24,66696,0,52862,52862,0,0,52862,0
8485,8485,"Wed, 7 Feb 2018 17:25:37 +0000 (GMT)",evernote,com,0,0,multipart/related,3,15,0,0,36,18082,0,62737,62737,2,2,62737,0
8486,8486,"Wed, 09 Oct 2019 22:29:53 -0600",newsgram,hp.com,0,0,multipart/alternative,14,49,0,0,107,24898,3,16193,80993,3,2,80993,0
8487,8487,"Wed, 22 Mar 2017 22:16:08 +0530",iiitd,ac.in,1,0,multipart/alternative,1,12,1,0,37,4859,2,60368,80168,2,2,80168,0
8488,8488,"Fri, 22 Sep 2017 07:37:29 +0530 (IST)",indiatimes,com,0,0,text/html,11,171,0,1,71,101195,3,7649,27449,4,4,27449,0
8489,8489,"Sat, 30 Dec 2017 17:00:00 -0800",donate,wfp.org,0,0,multipart/alternative,2,53,1,0,23,49258,3,3600,61200,6,5,61200,1
8490,8490,"Mon, 16 Nov 2015 16:55:57 +0000",usebackpack,com,0,0,multipart/alternative,4,22,0,0,37,27556,0,60957,60957,0,0,60957,0
8491,8491,"Sun,  2 Sep 2018 03:20:44 +0200 (CEST)",,,0,0,multipart/mixed,1,9,1,0,32,17840,0,4844,12044,6,6,12044,0
8492,8492,"Tue, 21 Jun 2016 10:26:08 +0000",twitter,com,0,0,multipart/alternative,13,127,0,0,86,70324,1,37568,37568,1,1,37568,0
8493,8493,"Wed, 19 Dec 2018 07:07:18 +0000 (UTC)",medium,com,0,0,multipart/alternative,27,213,1,1,242,97359,0,25638,25638,2,2,25638,0
8494,8494,"Sun, 12 Nov 2017 03:01:56 -0800 (PST)",quora,com,0,0,multipart/alternative,2,15,0,0,139,12435,1,39716,10916,6,6,10916,0
8495,8495,"Fri, 07 Apr 2017 03:48:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,80281,13681,3,4,13681,0
8496,8496,"Thu, 15 Feb 2018 06:24:26 -0000",edm,efinmail.com,0,0,multipart/alternative,0,4,0,0,103,1153,0,23066,23066,3,3,23066,0
8497,8497,"Fri, 07 Apr 2017 15:18:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,35280,55080,4,4,55080,1
8498,8498,"Thu, 13 Jun 2019 14:46:30 +0200 (CEST)",inria,fr,0,0,multipart/alternative,0,6,1,0,6,2671,2,45990,53190,3,3,53190,0
8499,8499,"Sun, 21 Feb 2016 08:52:36 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,44,330,2,12156,31956,6,6,31956,0
8500,8500,"Mon, 23 Jan 2017 01:46:37 +0000",usebackpack,com,0,0,text/html,4,13,0,0,29,28283,0,6397,6397,0,0,6397,0
8501,8501,"Tue, 5 Sep 2017 15:39:56 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,28,128,0,1,86,101527,0,56396,56396,1,1,56396,0
8502,8502,"Wed, 21 Sep 2016 14:40:59 +0000",mobikwik,com,0,0,text/html,18,38,1,0,54,15348,0,52859,52859,2,2,52859,0
8503,8503,"Sun, 26 Feb 2017 22:15:13 -0600 (CST)",magento,com,0,0,multipart/alternative,9,50,0,0,49,20469,3,15313,80113,0,6,80113,0
8504,8504,"Mon, 25 Sep 2017 09:39:17 +0530",iiitd,ac.in,0,0,multipart/alternative,0,1,1,0,21,4534,2,14957,34757,0,0,34757,0
8505,8505,"Thu, 29 Nov 2018 14:52:26 -0800",email,nvidia.com,0,0,text/html,11,39,0,0,139,41030,3,82346,53546,3,3,53546,0
8506,8506,"Wed, 26 Jun 2019 20:08:59 +0000 (UTC)",codeship,com,0,0,text/html,7,17,0,0,43,9492,0,72539,72539,2,2,72539,0
8507,8507,"Mon, 25 Jul 2016 15:36:14 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,111,1,1,67,89822,1,81374,56174,0,0,56174,0
8508,8508,"Wed, 07 Sep 2016 13:13:46 -0700 (PDT)",classroom,google.com,0,0,multipart/alternative,4,10,0,0,57,4499,0,72826,47626,2,2,47626,0
8509,8509,"Thu, 3 Mar 2016 16:07:14 +0530",iiitd,ac.in,2,0,multipart/alternative,0,1,1,1,57,41315,2,38234,58034,3,3,58034,0
8510,8510,"Tue, 14 Nov 2017 02:14:29 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,34,4,3,8069,8069,1,1,8069,0
8511,8511,"Fri, 07 Apr 2017 04:24:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,82441,15841,3,4,15841,0
8512,8512,"Mon, 30 Nov 2015 14:05:54 +0000",coursera,org,0,0,multipart/alternative,14,88,0,0,27,60225,0,50754,50754,0,0,50754,0
8513,8513,"Tue, 21 Mar 2017 18:24:20 +0530",pvrcinemas,com,0,0,multipart/alternative,13,44,1,0,65,18215,3,46460,66260,1,1,66260,0
8514,8514,"Tue, 27 Mar 2018 09:10:16 -0500 (CDT)",springboard,com,0,0,multipart/alternative,0,11,0,0,99,4923,0,51016,33016,1,1,33016,0
8515,8515,16 Sep 2017 15:15:39 +0530,,,0,0,text/plain,0,0,0,0,57,533,0,35139,54939,5,5,54939,0
8516,8516,"Tue, 19 Jun 2018 15:53:35 -0600",messages,xoom.com,0,0,multipart/alternative,9,41,0,0,44,29230,0,78815,57215,1,1,57215,0
8517,8517,"Fri, 29 Sep 2017 02:09:17 -0400 (EDT)",khanacademy,org,0,0,multipart/alternative,3,23,0,0,28,14082,3,22157,7757,4,4,7757,0
8518,8518,"Fri, 27 Jul 2018 03:08:14 +0000 (UTC)",flipkartletters,com,0,0,text/html,27,67,0,0,31,50299,3,11294,11294,4,4,11294,0
8519,8519,"Tue, 14 Aug 2018 10:54:04 +0000",realtimeboard,com,0,0,text/html,5,19,1,0,43,18881,0,39244,39244,1,1,39244,0
8520,8520,"Fri, 18 Mar 2016 05:43:46 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36,26934,0,20626,20626,4,4,20626,0
8521,8521,"Thu, 20 Jul 2017 10:14:43 +0000",twitter,com,0,0,multipart/alternative,7,64,0,0,70,38675,1,36883,36883,3,3,36883,0
8522,8522,"Mon, 16 Oct 2017 13:04:51 +0000",twitter,com,0,0,multipart/alternative,39,205,1,0,50,93946,1,47091,47091,0,0,47091,0
8523,8523,"Tue, 31 Oct 2017 09:18:15 +0530",iiitd,ac.in,0,0,multipart/related,0,0,0,0,50,1060737,2,13695,33495,1,1,33495,0
8524,8524,"Fri, 11 May 2018 18:56:14 +0530",inoxmovies,com,0,0,multipart/alternative,1,8,0,0,65,2892,3,48374,68174,4,4,68174,0
8525,8525,"Fri, 11 Mar 2016 03:46:11 +0000",usebackpack,com,0,0,multipart/alternative,3,17,0,0,34,29703,0,13571,13571,4,4,13571,0
8526,8526,"Fri, 24 Nov 2017 11:03:12 +0530",iiitd,ac.in,2,0,multipart/mixed,0,1,0,0,23,684914,2,19992,39792,4,4,39792,0
8527,8527,"Sat, 14 Jul 2018 00:04:47 +0000",amazon,in,0,0,multipart/alternative,12,198,0,0,27,112515,3,287,287,5,5,287,0
8528,8528,"Sun, 05 Jul 2015 16:03:33 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36,27027,0,57813,57813,6,6,57813,0
8529,8529,"Wed, 30 Aug 2017 19:01:01 +0000",academia-mail,com,0,0,multipart/alternative,9,38,0,0,41,52940,1,68461,68461,2,2,68461,0
8530,8530,"Thu, 18 Jul 2019 01:21:47 -0700",google,com,0,0,text/html,4,20,0,0,37,6741,0,30107,4907,3,3,4907,0
8531,8531,"Mon, 9 Jul 2018 00:26:53 +0000",amazon,in,0,0,multipart/alternative,20,121,0,0,54,59463,3,1613,1613,0,0,1613,0
8532,8532,"Fri, 01 Dec 2017 05:48:42 +0000",discuss,pytorch.org,0,0,multipart/alternative,0,4,0,0,41,1751,0,20922,20922,4,4,20922,0
8533,8533,"Thu, 29 Jun 2017 09:46:42 +0300",zoomgroup,com,0,0,multipart/alternative,2,24,1,0,104,10845,0,24402,35202,3,3,35202,0
8534,8534,"Thu, 21 Dec 2017 03:33:27 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,55,4,3,12807,12807,3,3,12807,0
8535,8535,"Thu, 18 Oct 2018 20:35:11 +0000 (UTC)",angel,co,0,0,text/html,2,26,0,1,53,27592,3,74111,74111,3,3,74111,0
8536,8536,25 Nov 2017 18:49:30 +0530,,,0,0,text/plain,0,0,0,0,57,512,0,47970,67770,5,5,67770,0
8537,8537,"Mon, 21 Mar 2016 19:30:12 +0000",barbeque-nation,com,0,0,multipart/alternative,1,7,1,0,96,5126,0,70212,70212,0,0,70212,0
8538,8538,"Fri, 13 Oct 2017 03:03:31 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,67,4,3,11011,11011,4,4,11011,0
8539,8539,"Mon, 17 Oct 2016 17:30:26 +0530",iiitd,ac.in,1,0,multipart/mixed,0,4,1,0,16,8099806,2,43226,63026,0,0,63026,0
8540,8540,"Mon, 10 Jun 2019 03:28:25 +0000",amazon,in,0,0,multipart/alternative,23,147,0,0,26,64667,3,12505,12505,0,0,12505,0
8541,8541,"Wed, 13 Apr 2016 01:17:13 +0530",iiitd,ac.in,5,0,multipart/alternative,0,6,1,0,29,29517,2,71233,4633,1,2,4633,0
8542,8542,"Fri, 21 Dec 2018 10:22:42 +0000",amazon,fr,0,0,multipart/alternative,17,187,1,0,99,75004,3,37362,37362,4,4,37362,0
8543,8543,"Sun, 2 Oct 2016 08:35:25 +0000",usebackpack,com,0,0,text/html,4,14,1,0,36,24789,0,30925,30925,6,6,30925,0
8544,8544,"Tue, 3 Jan 2017 13:23:55 +0530",iiitd,ac.in,1,0,multipart/alternative,0,3,1,0,44,3521,2,28435,48235,1,1,48235,0
8545,8545,"Wed, 15 Nov 2017 01:11:19 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,15,108,0,0,39,96718,1,4279,4279,2,2,4279,0
8546,8546,"Fri, 24 Feb 2017 15:09:41 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,16,67,0,1,35,65168,1,54581,54581,4,4,54581,0
8547,8547,"Mon, 08 Aug 2016 12:12:45 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,110,1,0,136,90930,1,69165,43965,0,0,43965,0
8548,8548,"Wed, 24 Jan 2018 20:22:43 +0000",planet,com,0,0,multipart/alternative,1,10,1,0,90,26980,0,73363,73363,2,2,73363,0
8549,8549,"Tue, 12 Sep 2017 15:15:36 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,1,0,53,730356,2,35136,54936,1,1,54936,0
8550,8550,"Mon, 15 Aug 2016 03:19:48 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,101,1,0,101,87967,1,37188,11988,0,0,11988,0
8551,8551,"Tue, 17 Oct 2017 17:28:59 +0530",inoxmovies,com,0,0,multipart/alternative,1,7,0,0,77,2791,3,43139,62939,1,1,62939,0
8552,8552,"Thu, 21 Sep 2017 11:15:35 +0000",twitter,com,0,0,multipart/alternative,27,201,0,0,80,92259,1,40535,40535,3,3,40535,0
8553,8553,"Mon, 29 Aug 2016 22:42:15 +0000",coursera,org,0,0,multipart/alternative,1,23,0,0,41,26834,0,81735,81735,0,0,81735,0
8554,8554,"Tue, 08 Mar 2016 13:24:29 +0000",twitter,com,0,0,multipart/alternative,9,54,0,0,75,39591,1,48269,48269,1,1,48269,0
8555,8555,"Wed, 14 Sep 2016 11:58:10 -0500 (CDT)",springboard,com,0,0,multipart/alternative,0,9,0,1,61,13232,0,61090,43090,2,2,43090,0
8556,8556,"Wed, 27 Nov 2019 10:22:29 +0000",dexterousdigitech,com,0,0,multipart/alternative,0,6,1,0,63,3403,0,37349,37349,2,2,37349,0
8557,8557,"Tue, 23 Apr 2019 04:06:27 -0700",google,com,0,0,text/html,2,12,0,0,37,4602,0,39987,14787,1,1,14787,0
8558,8558,"Thu, 23 Jun 2016 12:52:22 +0530",iiitd,ac.in,0,0,multipart/alternative,1,1,1,0,31,4266,2,26542,46342,3,3,46342,0
8559,8559,"Tue, 05 Dec 2017 05:11:24 -0800 (PST)",quora,com,0,0,multipart/alternative,16,119,0,1,123,106153,1,47484,18684,1,1,18684,0
8560,8560,"Wed, 27 Apr 2016 12:06:30 +0530",iiitd,ac.in,3,0,multipart/alternative,0,2,1,0,34,6025,2,23790,43590,2,2,43590,0
8561,8561,"Tue, 10 Apr 2018 04:57:39 +0000",m,mail.coursera.org,0,0,multipart/alternative,25,120,0,0,28,79985,0,17859,17859,1,1,17859,0
8562,8562,"Wed, 10 Jan 2018 02:46:10 +0000",,,0,0,multipart/alternative,2,33,0,0,61,11758,0,9970,9970,2,2,9970,0
8563,8563,"Fri, 9 Nov 2018 13:10:49 -0600 (CST)",nvidia,com,0,0,multipart/alternative,19,55,1,0,35,61393,0,69049,47449,4,4,47449,0
8564,8564,"Sat, 12 Dec 2015 02:49:13 -0500",notifications,freelancer.com,0,0,multipart/alternative,7,34,1,0,114,15181,0,28153,10153,5,5,10153,0
8565,8565,"Fri, 20 Sep 2019 11:34:34 +0530",sbi,co.in,0,0,text/html,1,1,0,0,28,728,0,21874,41674,4,4,41674,0
8566,8566,"Mon, 12 Sep 2016 18:35:28 +0000",hackerrankmail,com,0,0,multipart/alternative,2,16,0,0,46,30963,0,66928,66928,0,0,66928,0
8567,8567,"Tue, 29 Nov 2016 11:08:21 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,44,40031,2,20301,40101,1,1,40101,0
8568,8568,"Fri, 26 Jul 2019 08:05:15 +0200",info,eservices-laposte.fr,0,0,text/html,17,79,1,0,38,52144,0,21915,29115,4,4,29115,0
8569,8569,"Wed, 24 Oct 2018 17:01:07 +0000",mailer,netflix.com,0,0,multipart/alternative,5,33,0,0,27,27033,0,61267,61267,2,2,61267,0
8570,8570,"Sun, 04 Mar 2018 14:04:54 +0000",airtable,com,0,0,multipart/alternative,4,14,0,0,52,20989,3,50694,50694,6,6,50694,0
8571,8571,"Mon, 4 Apr 2016 21:59:47 +0530",iiitd,ac.in,1,0,multipart/alternative,1,1,1,0,75,3448,2,59387,79187,0,0,79187,0
8572,8572,"Wed, 30 Mar 2016 17:38:25 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36,26899,0,63505,63505,2,2,63505,0
8573,8573,"Wed, 5 Oct 2016 14:46:04 +0530",iiitd,ac.in,4,0,multipart/alternative,0,0,0,0,86,1170,2,33364,53164,2,2,53164,0
8574,8574,"Mon, 13 Mar 2017 07:02:51 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,8,41,0,0,57,34825,1,25371,25371,0,0,25371,0
8575,8575,"Wed, 31 Aug 2016 23:43:01 +0530",iiitd,ac.in,1,0,multipart/alternative,0,1,1,0,54,5090,2,65581,85381,2,2,85381,0
8576,8576,"Wed,  2 May 2018 11:12:08 +0000",overleaf,com,0,0,multipart/alternative,3,37,0,0,37,61468,3,40328,40328,2,2,40328,0
8577,8577,"Tue, 03 Dec 2019 00:34:20 +0000 (UTC)",flipkartletters,com,0,0,multipart/alternative,19,55,0,0,76,35806,3,2060,2060,1,1,2060,0
8578,8578,"Tue, 15 Sep 2015 16:41:47 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39,27499,0,60107,60107,1,1,60107,0
8579,8579,"Wed, 01 Aug 2018 05:47:26 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,115,0,0,44,105400,1,46046,20846,2,2,20846,0
8580,8580,"Mon, 29 Feb 2016 11:11:23 +0530",iiitd,ac.in,2,0,multipart/related,0,0,0,0,67,153977,2,20483,40283,0,0,40283,0
8581,8581,"Wed, 09 Sep 2015 13:26:35 -0000",hackerearth,com,0,0,multipart/alternative,6,19,1,0,24,12132,0,48395,48395,2,2,48395,0
8582,8582,"Sun, 04 Oct 2015 20:53:08 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27506,0,75188,75188,6,6,75188,0
8583,8583,"Wed, 12 Jun 2019 11:58:23 +0000",academia-mail,com,0,0,multipart/alternative,2,24,1,0,65,45226,0,43103,43103,2,2,43103,0
8584,8584,"Sat, 20 Jan 2018 00:57:14 +0000",topcoder,com,0,0,multipart/alternative,12,70,0,0,115,89081,0,3434,3434,5,5,3434,0
8585,8585,"Tue, 16 Jan 2018 12:14:44 +0100",reply,ebay.in,0,0,multipart/alternative,27,102,0,0,88,69305,3,40484,44084,1,1,44084,0
8586,8586,"Wed, 19 Dec 2018 06:44:12 +0000",amazon,in,0,0,multipart/alternative,32,174,0,0,44,77331,3,24252,24252,2,2,24252,0
8587,8587,"Fri, 25 Aug 2017 02:30:42 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,31,4,3,9042,9042,4,4,9042,0
8588,8588,"Mon, 18 Apr 2016 08:20:24 +0000",youtube,com,0,0,multipart/alternative,10,44,0,0,84,39540,1,30024,30024,0,0,30024,0
8589,8589,"Tue, 20 Sep 2016 16:24:56 +0530",brandshop,co.in,0,0,multipart/alternative,2,13,0,0,55,3623,0,39296,59096,1,1,59096,0
8590,8590,"Mon, 29 Jul 2019 11:51:21 -0600",send,grammarly.com,0,0,multipart/alternative,30,128,0,0,40,106213,3,64281,42681,0,0,42681,0
8591,8591,"Mon, 22 May 2017 07:19:02 +0000",duolingo,com,0,0,multipart/alternative,13,27,0,0,27,21096,0,26342,26342,0,0,26342,0
8592,8592,"Fri, 12 May 2017 06:52:58 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,3,24,0,0,29,21333,1,24778,24778,4,4,24778,0
8593,8593,"Sat, 23 Sep 2017 14:41:37 +0000 (UTC)",flipkartletters,com,0,0,text/html,27,67,1,0,28,48099,3,52897,52897,5,5,52897,0
8594,8594,"Wed, 12 Apr 2017 02:01:23 -0700 (PDT)",,,0,0,,0,4,1,0,98,1101,0,32483,7283,2,2,7283,0
8595,8595,"Sun, 21 Oct 2018 17:39:26 +0000",quora,com,0,0,multipart/alternative,4,50,1,0,154,47917,0,63566,63566,6,6,63566,0
8596,8596,"Sun, 18 Jun 2017 10:33:19 +0200",newsletter,foodpanda.in,0,0,multipart/alternative,11,34,0,0,39,44385,0,30799,37999,6,6,37999,0
8597,8597,"Wed, 28 Sep 2016 03:38:24 +0530",iiitd,ac.in,9,0,multipart/alternative,1,11,1,0,50,4292,2,79704,13104,1,2,13104,0
8598,8598,"Tue, 20 Feb 2018 02:16:26 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,7,71,0,0,54,65427,1,8186,8186,1,1,8186,0
8599,8599,"Fri, 07 Apr 2017 15:28:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,35880,55680,4,4,55680,1
8600,8600,"Tue, 10 May 2016 13:44:14 +0530",iiitd,ac.in,8,0,multipart/alternative,1,1,1,0,47,3227,2,29654,49454,1,1,49454,0
8601,8601,"Mon, 10 Jul 2017 08:48:40 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,44,4,0,31720,31720,0,0,31720,0
8602,8602,"Mon, 7 Jan 2019 14:36:09 +0100",centralesupelec,fr,1,0,multipart/mixed,0,0,1,0,115,2872505,2,48969,52569,0,0,52569,0
8603,8603,"Mon, 08 Oct 2018 13:17:19 +0000 (UTC)",iheartdogs-email,com,0,0,multipart/alternative,12,60,1,1,124,81704,3,47839,47839,0,0,47839,0
8604,8604,"Sat, 10 Dec 2016 14:07:08 +0000",explore,pinterest.com,0,0,multipart/alternative,18,60,0,0,20,65763,1,50828,50828,5,5,50828,0
8605,8605,"Tue, 16 Jul 2019 16:40:43 +0000",mp1,tripadvisor.com,0,0,text/html,27,86,1,0,20,109581,3,60043,60043,1,1,60043,0
8606,8606,"Tue, 27 Feb 2018 17:54:49 +0530",bigbasket,in,0,0,text/html,8,13,0,0,45,5268,3,44689,64489,1,1,64489,0
8607,8607,"Sat, 30 Mar 2019 15:58:34 +0530",iiitd,ac.in,0,1,multipart/related,0,12,1,0,26,20174941,2,37714,57514,5,5,57514,0
8608,8608,"Thu, 19 Apr 2018 18:59:45 +0000 (UTC)",github,com,1,0,multipart/alternative,2,13,0,0,162,2320,2,68385,68385,3,3,68385,0
8609,8609,"Sat, 08 Oct 2016 15:57:06 +0000",youtube,com,0,0,multipart/alternative,14,58,1,0,83,48984,1,57426,57426,5,5,57426,0
8610,8610,"Tue, 26 Jun 2018 04:34:51 +0000",airtable,com,0,0,multipart/alternative,13,57,1,1,49,44998,3,16491,16491,1,1,16491,0
8611,8611,"Mon, 22 Jun 2015 07:46:39 -0700",e,linkedin.com,0,0,multipart/mixed,0,0,0,0,57,4,1,53199,27999,0,0,27999,0
8612,8612,"Tue, 24 Jul 2018 13:46:13 -0600",messages,xoom.com,0,0,multipart/alternative,9,41,0,0,44,31291,3,71173,49573,1,1,49573,0
8613,8613,"Wed, 22 Nov 2017 16:08:15 +0000 (UTC)",udacity,com,0,0,multipart/alternative,14,43,0,1,63,60418,3,58095,58095,2,2,58095,0
8614,8614,"Mon, 04 Feb 2019 10:22:59 -0600",send,grammarly.com,0,0,multipart/alternative,37,135,0,0,48,118899,3,58979,37379,0,0,37379,0
8615,8615,"Mon, 6 Nov 2017 09:15:23 -0600 (CST)",magento,com,0,0,multipart/alternative,6,44,0,0,44,17935,3,54923,33323,0,0,33323,0
8616,8616,"Fri, 13 Sep 2019 15:44:25 +0000",amazon,in,0,0,multipart/alternative,1,46,1,0,58,17188,0,56665,56665,4,4,56665,0
8617,8617,"Thu, 24 Aug 2017 06:47:34 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,39,0,0,29,28524,1,24454,24454,3,3,24454,0
8618,8618,31 Jan 2018 20:06:32 +0530,,,0,0,text/plain,0,0,0,0,57,549,0,52592,72392,2,2,72392,0
8619,8619,"Fri, 21 Apr 2017 19:37:57 +0000",amazon,com,0,0,multipart/alternative,28,232,0,0,73,175146,3,70677,70677,4,4,70677,0
8620,8620,"Tue, 08 Aug 2017 16:40:19 +0000 (UTC)",brilliant,org,0,0,multipart/alternative,5,21,0,0,33,38864,0,60019,60019,1,1,60019,0
8621,8621,"Fri, 21 Jul 2017 08:29:02 +0530 (IST)",indiatimes,com,0,0,text/html,11,129,0,0,55,79576,3,10742,30542,4,4,30542,0
8622,8622,"Thu, 30 Jun 2016 17:22:22 +0000",google,com,0,0,multipart/alternative,2,8,0,0,30,4897,0,62542,62542,3,3,62542,0
8623,8623,"Thu, 28 Jan 2016 12:29:58 +0530",iiitd,ac.in,2,0,multipart/alternative,0,3,1,0,41,2474,2,25198,44998,3,3,44998,0
8624,8624,"Wed, 30 Aug 2017 12:12:47 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,100,4,3,43967,43967,2,2,43967,0
8625,8625,"Tue, 05 Mar 2019 07:00:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,23,175,1,0,141,77994,0,25200,25200,1,1,25200,1
8626,8626,"Mon, 21 Jan 2019 20:12:42 +0000",discuss,pytorch.org,0,0,multipart/alternative,50,96,1,0,24,68251,3,72762,72762,0,0,72762,0
8627,8627,"Thu, 17 Nov 2016 10:31:02 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,30,15747,2,18062,37862,3,3,37862,0
8628,8628,"Fri, 20 Jul 2018 00:54:29 +0000",amazon,in,0,0,multipart/alternative,19,328,1,0,33,196073,3,3269,3269,4,4,3269,0
8629,8629,"Thu, 9 Feb 2017 15:41:45 +0530",iiitd,ac.in,3,0,multipart/alternative,0,5,1,0,24,11682,2,36705,56505,3,3,56505,0
8630,8630,"Mon, 23 Oct 2017 09:25:47 +0000",amazon,in,0,0,multipart/alternative,6,51,1,0,100,26974,0,33947,33947,0,0,33947,0
8631,8631,"Thu, 14 Jul 2016 01:23:57 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,95,1,0,93,80869,1,30237,5037,3,3,5037,0
8632,8632,"Wed, 23 Nov 2016 20:10:48 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,17,69,0,1,90,76728,1,72648,72648,2,2,72648,0
8633,8633,"Thu, 16 Jul 2015 16:35:04 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,26988,0,59704,59704,3,3,59704,0
8634,8634,"Tue, 11 Apr 2017 06:04:06 +0000",flipkartletters,com,0,0,text/html,21,60,1,0,72,49036,3,21846,21846,1,1,21846,0
8635,8635,"Tue, 15 Nov 2016 17:24:25 +0530",iiitd,ac.in,3,0,multipart/alternative,0,2,1,0,34,9069,2,42865,62665,1,1,62665,0
8636,8636,"Mon, 13 Jun 2016 10:13:05 +0530",iiitd,ac.in,7,0,multipart/alternative,1,1,1,0,142,12754,2,16985,36785,0,0,36785,0
8637,8637,"Mon, 10 Jun 2019 10:41:17 -0700",google,com,0,0,multipart/alternative,8,34,1,0,70,27502,0,63677,38477,0,0,38477,0
8638,8638,"Fri, 09 Dec 2016 09:17:16 -0800 (PST)",quora,com,0,0,multipart/alternative,10,111,1,0,108,91047,1,62236,33436,4,4,33436,0
8639,8639,"Thu, 13 Sep 2018 08:00:35 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,2,19,0,0,46,17679,1,28835,28835,3,3,28835,0
8640,8640,"Fri, 07 Apr 2017 15:22:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,35520,55320,4,4,55320,1
8641,8641,"Fri, 07 Apr 2017 15:30:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,36001,55801,4,4,55801,0
8642,8642,"Sun, 18 Mar 2018 07:18:05 -0000",edm,efinmail.com,0,0,multipart/alternative,1,7,0,0,111,2941,0,26285,26285,6,6,26285,0
